fromId	keyId	targetId	steps
112529	495301	495341	6
1045821	532351	532626	4
991464	832142	832999	6
672032	399823	402288	7
991464	634572	634784	5
191401	729584	729877	5
744961	1026054	1026318	5
762780	782490	783276	3
929482	920534	921600	9
929482	339766	341078	7
744961	931070	931681	5
332707	785953	785971	7
622093	855361	856857	8
293288	421261	422017	6
293288	495042	495042	4
762780	813947	816250	5
744961	327355	328277	7
332707	1008946	1009650	5
293288	136884	138649	7
672032	477406	479954	4
728027	429033	429707	7
991464	791279	791933	7
399686	898547	899487	6
728027	262042	264035	6
762780	398641	399305	6
762780	978141	979430	5
399686	327964	328277	8
739285	943516	944266	5
744961	110318	110457	4
293288	272660	273352	9
1045821	649921	650149	7
929482	20672	21304	3
293288	317242	319165	4
672032	368481	370171	7
728027	54455	54609	6
622093	420428	420469	8
293288	590840	591557	4
293288	1036621	1039150	7
929482	276836	277634	8
625158	664925	665069	4
742311	136268	136268	8
293288	383210	383540	5
774208	313260	314036	5
625158	499779	502601	5
672032	499952	502601	6
991464	971805	973996	7
762780	710553	711452	8
293288	511353	512353	5
622093	9135	9550	5
217610	158998	159133	7
191401	285788	285834	6
672032	519058	519666	7
991464	477233	477345	5
293288	907699	908793	5
744961	41350	41679	5
359898	716420	719330	6
625158	90276	90485	6
739285	926607	926831	5
739285	924832	924989	5
622093	713369	713589	6
762780	139543	140443	7
332707	890145	892206	6
625158	215072	215323	7
728027	258567	258798	6
399686	864345	865765	5
929482	597390	598015	6
762780	102555	103942	7
191401	14535	15228	8
929482	937726	937784	4
762780	734455	737744	8
332707	820801	821616	7
399686	29760	31961	5
399686	759317	760889	6
399686	622499	624773	6
774208	640736	641274	8
774208	549258	549972	6
332707	670224	670763	5
991464	626246	627076	6
399686	811845	816250	4
112529	320530	321189	6
359898	241115	242213	6
622093	99053	99099	8
217610	655857	656835	7
672032	856893	857129	5
672032	570611	571195	7
622093	198394	198943	4
672032	271303	271850	7
1045821	188162	191401	7
332707	180605	181588	6
774208	579522	581096	5
399686	525080	525184	5
929482	305311	306790	6
1045821	525906	526807	3
929482	620932	622093	6
359898	33050	33249	7
728027	839268	839684	6
622093	833434	833608	6
625158	104670	106778	3
739285	160004	160878	6
742311	813989	816250	3
744961	738236	739081	8
112529	610938	611271	7
112529	198861	198943	4
332707	1011628	1012464	4
625158	593071	596578	8
28048	910258	911364	7
929482	701410	702175	6
622093	382902	383205	5
622093	571607	572536	9
1045821	583410	583792	5
991464	545495	545659	6
191401	237743	238986	5
399686	593899	596578	6
625158	518560	519666	6
739285	1015870	1016214	5
991464	228254	228625	5
359898	986065	986431	5
742311	455036	455336	7
728027	134889	135423	7
739285	551960	553941	6
191401	103214	103942	8
217610	39300	40539	7
742311	766298	767555	3
332707	265079	265451	8
359898	112630	112789	6
112529	855041	856857	5
742311	253682	254307	3
739285	385827	386070	5
728027	232849	235296	6
742311	1006847	1009650	2
742311	559697	559848	6
728027	421250	422017	6
622093	17791	21304	6
739285	970509	973996	6
217610	875817	876946	4
625158	109284	110457	4
293288	318627	319165	4
774208	589600	591557	6
112529	284508	285454	5
739285	394569	397329	6
929482	803463	804403	7
728027	691353	693182	9
1045821	734698	737744	6
399686	307061	307880	6
744961	695155	695538	8
742311	968656	970485	6
672032	6487	7207	6
929482	360635	361500	6
625158	938033	939087	7
217610	306085	306790	4
762780	931819	932103	4
622093	482041	483867	7
672032	145427	147889	10
293288	5365	6426	7
1045821	976700	976853	8
672032	990380	991464	4
1045821	187222	191401	7
112529	312628	314036	4
739285	413195	414580	4
739285	843052	844119	4
774208	661810	662550	9
622093	268598	268770	6
672032	387867	388514	6
762780	226916	227022	8
762780	892574	893659	6
293288	895350	896184	6
991464	985536	985974	9
112529	879137	880570	7
742311	576025	578227	6
28048	396097	397329	5
991464	304595	304639	6
774208	17072	21304	4
742311	538768	539124	7
28048	950330	950839	6
359898	597585	598015	4
672032	395870	397329	8
622093	92511	92829	7
744961	832002	832999	5
672032	452435	453862	7
622093	893839	894583	3
991464	447434	448841	7
112529	590804	591557	6
332707	689096	689707	6
112529	742069	742311	5
622093	970839	973996	4
625158	361176	361500	8
399686	142487	142598	5
191401	252326	253625	5
217610	173282	175354	7
991464	223534	225378	5
762780	1036130	1039150	4
399686	776693	777465	7
28048	741189	741908	8
112529	477756	479954	5
293288	456028	457146	7
762780	738483	739081	6
191401	501863	502601	5
