fromId	keyId	targetId	steps
774233	880541	880570	4
425631	576040	578227	4
271850	246564	247089	8
899487	983547	984393	3
353698	872010	872105	7
724387	409720	410762	7
163718	206500	207609	4
555642	101326	101928	4
76091	29243	31961	7
420795	34926	35030	4
89563	405551	405815	5
420795	88359	89563	6
727116	49707	50882	6
67678	387283	387499	6
451797	936849	937245	8
425631	958652	958776	3
505515	639697	640125	6
271850	815361	816250	5
505515	41698	42551	6
89563	580665	581096	7
89563	1010412	1012464	4
724387	412331	413052	7
899487	693199	694184	6
724387	37842	40539	7
839684	66774	67471	6
774233	105647	106778	6
163718	444743	445869	4
563267	451985	453862	7
271850	288011	288828	4
353698	882805	883035	5
673538	848094	851350	5
563267	695870	700300	3
774233	935450	935927	6
774233	223611	225378	10
899487	500697	502601	7
727116	608650	608892	6
163718	109818	110457	7
76091	167011	168232	5
67678	897544	899487	6
555642	109076	110457	4
839684	89139	89563	3
67678	400451	402288	4
727116	499759	502601	7
555642	1042911	1044272	7
89563	516970	518531	7
271850	607566	607571	4
451797	964360	964417	8
76091	812479	816250	5
451797	163313	163718	6
727116	664567	664877	6
89563	716412	719330	5
163718	70384	71283	6
727116	769384	771016	6
556214	713721	715133	5
89563	138964	139146	5
505515	632798	633318	6
555642	1032730	1035742	5
727116	997325	1000187	5
505515	170877	171644	6
556214	708676	711452	5
163718	275789	277634	5
556214	886790	887900	4
67678	770747	771016	8
673538	782023	782147	6
724387	27212	27453	5
89563	883831	885022	6
420795	713420	713589	6
451797	629020	629887	6
420795	221644	222181	7
425631	676497	676976	7
899487	562712	563176	7
727116	129355	131196	6
425631	459001	461652	6
420795	655478	656835	7
505515	396683	397329	5
420795	749536	750208	3
271850	763966	765735	8
67678	57167	57763	8
724387	909248	909414	5
67678	566537	569401	9
673538	141810	142046	9
506330	341763	341916	7
673538	260096	260422	7
899487	230302	230416	5
563267	991411	991464	6
555642	309965	310033	6
505515	45781	45960	5
563267	964738	966144	5
76091	80591	81421	2
839684	75666	76091	6
451797	10749	13330	4
727116	590917	591557	8
899487	293143	293288	7
505515	610606	611271	5
353698	474360	474961	6
353698	410511	410762	5
555642	770992	771016	7
673538	400389	402288	7
353698	225284	225378	11
555642	326964	328277	7
506330	500737	502601	9
353698	873248	873920	7
420795	257679	258030	9
506330	893789	894583	6
556214	248094	248234	5
555642	800311	804403	6
420795	116548	116703	5
727116	501219	502601	7
506330	72145	73035	6
673538	1011619	1012464	4
724387	44305	45960	5
563267	1016898	1016963	7
556214	245506	245695	8
505515	103332	103942	6
425631	832039	832999	5
76091	610446	611271	4
76091	602194	607123	8
556214	556410	557683	1
556214	429072	429707	5
271850	404562	404809	3
899487	852301	852858	8
425631	200482	200968	5
839684	416418	417178	7
163718	525039	525184	6
451797	267054	267886	5
839684	348071	348360	6
89563	408609	408817	7
76091	500347	502601	6
76091	475634	476042	5
727116	300871	302484	8
556214	829349	830743	5
353698	162826	163718	5
727116	43557	45960	5
506330	825118	825407	5
76091	847567	851350	7
556214	484129	484818	7
505515	1017273	1018364	6
67678	712955	713093	5
899487	339403	339686	6
89563	145689	147889	6
673538	365151	365538	5
563267	337172	337304	7
555642	505174	505515	8
420795	1032076	1032148	5
899487	712657	713093	6
420795	12296	13330	6
727116	334001	337304	7
727116	156427	156453	6
420795	589893	591557	4
425631	37856	40539	5
563267	544590	545171	8
556214	717116	719330	5
774233	1046852	1048499	4
353698	772576	774028	6
451797	546326	546905	5
563267	474452	474961	7
899487	582399	583792	5
420795	564976	569401	5
353698	822008	823465	6
451797	844938	847382	6
420795	790999	791269	7
839684	436888	437421	5
89563	199586	199657	6
451797	83591	83976	6
727116	301238	302484	8
724387	922594	923615	6
563267	397932	399305	7
556214	788381	788853	9
673538	696245	700300	4
673538	209602	210869	6
899487	83888	83976	7
76091	567462	569401	9
425631	140689	142046	7
271850	93871	94902	8
420795	974948	976853	5
420795	24453	27129	7
563267	218852	221072	7
724387	565927	569401	9
353698	346277	346653	8
420795	445545	445869	4
425631	366654	366918	6
76091	444861	445869	6
451797	784857	785342	4
451797	145056	145254	6
505515	310143	312091	9
451797	177698	177863	7
271850	359980	361500	5
839684	515771	516056	4
556214	431059	431308	5
451797	295702	296126	7
425631	630230	630770	4
76091	213758	215323	4
163718	334192	337304	5
556214	650876	652401	5
506330	690221	690624	5
673538	602606	607123	7
556214	920881	921600	5
