fromId	keyId	targetId	steps
1047301	154174	155494	3
471160	219017	220662	3
471160	438952	443678	6
140759	776113	784188	4
953685	923638	929847	7
757521	215595	217949	6
302429	662645	664545	6
640059	821559	832914	5
1046937	510242	510737	6
302429	11287	12269	6
953685	1045823	1046937	4
1046937	1036929	1041459	7
700599	334329	339851	5
167529	529477	531141	5
471160	745474	745855	4
557757	195290	198901	5
757521	933233	935474	4
640059	614198	622483	5
1047301	222419	222607	5
640059	137921	140009	5
796425	226487	233031	6
1047301	403371	406932	6
757521	695122	695199	7
796425	130822	132698	5
640059	614133	622483	5
302429	626186	626749	3
640059	776070	784188	4
640059	305741	312041	6
103010	520672	526024	5
189169	755000	755496	3
640059	45713	46752	6
103010	67788	69193	8
302429	519983	526024	3
1047301	299345	302429	4
3254	883626	883686	5
1046937	480444	488176	6
700599	196324	198901	3
189169	436249	443678	5
796425	401345	406932	6
1047301	45323	46752	3
167529	537602	538797	5
640059	339162	339851	5
3254	983601	983914	7
471160	269125	274550	5
1046937	432574	432651	5
189169	105407	106404	6
3254	214692	217949	3
103010	789494	795643	5
302429	210368	217949	6
757521	695852	697154	7
167529	563839	569053	7
640059	351304	353215	6
189169	119751	120973	6
557757	213156	217949	5
700599	752845	755496	4
471160	818687	832914	5
189169	680706	684796	6
167529	856481	866880	5
640059	27905	27990	4
302429	960146	966487	5
140759	224270	233031	4
189169	107722	120973	6
103010	607419	622483	5
471160	482396	488176	1
700599	681911	684796	8
640059	637180	638171	7
557757	52133	53726	4
640059	244238	256055	6
557757	935393	935474	4
302429	967543	970573	4
757521	419933	421331	4
471160	224724	233031	4
700599	135609	140009	7
796425	434809	443678	5
1046937	713857	716791	5
640059	1034490	1041459	5
103010	211430	217949	3
380848	206725	209562	5
757521	557116	557757	5
189169	167101	167529	6
757521	831659	832914	4
640059	302860	302885	6
103010	830912	832914	6
953685	173572	178971	3
640059	16865	23649	5
302429	352048	353215	3
557757	113176	120973	4
557757	308902	312041	4
103010	978383	983914	6
640059	423896	425984	5
557757	556004	557757	1
1046937	373735	378940	5
380848	727250	735897	4
1046937	896791	909646	6
103010	93799	96384	8
557757	663873	664545	3
167529	752407	755496	5
757521	208916	209562	6
757521	857417	866880	4
953685	158752	166944	4
1046937	894093	895835	7
3254	350651	353215	4
3254	586732	599551	4
302429	748511	751709	5
757521	690751	692754	7
103010	14176	14645	5
796425	306672	312041	5
189169	708374	712718	7
3254	955240	956814	6
103010	667938	673134	4
140759	131436	132698	7
1046937	328936	339851	5
640059	579068	582296	8
471160	474154	488176	1
1046937	734780	735897	4
140759	603481	622483	5
1046937	410448	421331	3
557757	686567	688528	6
1046937	738865	745855	7
757521	493999	499676	6
1047301	752966	755496	6
700599	26763	27990	5
302429	30467	35840	7
757521	303038	312041	4
700599	161568	166944	5
557757	468463	469614	6
3254	53904	59313	3
700599	860340	866880	4
557757	973550	973551	4
302429	942764	946226	5
189169	217747	217949	2
471160	988887	989380	6
1046937	272239	274550	2
1047301	787521	795643	7
953685	501150	504401	4
796425	45043	45234	5
700599	611410	622483	5
796425	180903	186759	4
167529	101610	103010	7
700599	439166	443678	6
640059	466228	469614	5
471160	982130	983914	7
1046937	354756	362361	4
140759	879889	883686	4
471160	592273	599551	4
557757	289087	290089	6
757521	424478	425984	6
1047301	540765	547931	5
700599	819988	832914	5
1046937	194880	198901	5
167529	397771	398011	4
1047301	101484	103010	4
140759	461071	469614	5
796425	597106	599551	5
302429	993684	994872	5
1046937	253726	256055	6
1046937	441309	443678	5
302429	345695	345865	2
757521	530092	531141	5
1047301	971853	973551	6
640059	11765	12269	4
380848	358894	362361	7
953685	5980	9670	4
700599	62113	63426	4
1047301	569522	570729	4
3254	11600	12269	2
640059	544230	547931	7
103010	343527	345865	4
471160	448985	451433	7
700599	363427	365807	6
471160	377455	378940	6
167529	206939	209562	2
380848	62807	63426	4
757521	757687	762027	1
167529	321522	322183	6
140759	200699	201015	3
140759	418	3254	7
796425	678598	680555	5
167529	255097	256055	4
189169	251055	256055	4
302429	190342	198901	5
302429	306289	312041	2
557757	395866	395999	6
700599	18384	23649	6
103010	337289	339851	5
167529	1030493	1033367	5
140759	543708	547931	4
953685	590588	599551	4
140759	340285	345865	4
140759	136599	140009	7
1046937	290540	292413	3
796425	577625	582296	5
640059	766960	784188	4
167529	39106	42737	7
103010	436013	443678	3
757521	238819	241257	2
557757	377026	378940	5
471160	540262	547931	3
140759	1037548	1041459	7
167529	766771	784188	4
471160	1011370	1011948	3
1046937	960444	966487	6
140759	315087	316047	4
700599	853988	854653	4
640059	467703	469614	5
1047301	778695	784188	7
302429	450119	451433	3
103010	942675	946226	5
557757	322525	324098	5
103010	33481	35840	6
140759	125121	128901	7
103010	141130	143826	3
140759	284296	290089	3
1046937	462361	469614	6
471160	774500	784188	5
103010	220749	222607	5
140759	565697	569053	5
103010	409902	421331	3
3254	787071	795643	6
953685	164037	166944	4
189169	498601	499676	3
103010	705821	712718	5
796425	411419	421331	3
700599	956337	956814	6
757521	999132	999544	5
471160	583182	599551	4
3254	788987	795643	6
557757	296521	296618	7
380848	871740	872396	6
103010	3582	9670	6
302429	432811	443678	4
471160	215654	217949	6
1047301	496678	499676	4
557757	759264	762027	5
796425	415307	421331	3
557757	63176	63426	4
471160	753068	755496	4
557757	881902	883686	4
