fromId	keyId	targetId	steps
650149	924400	924455	4
247089	1039942	1040759	4
104652	742906	742958	7
1016214	287055	287175	6
414608	385026	385773	10
650149	428410	429707	5
255555	112230	112529	6
125371	909960	911364	8
650149	857130	857686	5
247089	453801	453862	6
942357	688169	689707	5
786315	656159	656835	9
348855	161928	162563	6
125371	335443	337304	6
942357	897823	899487	7
786315	555675	556214	7
464043	304725	306790	5
83034	750924	751979	5
247089	961310	961350	7
1016214	758296	760889	3
804532	153048	153643	4
786315	935324	935927	4
542285	315908	316089	7
414608	1023083	1023379	6
247089	638132	640125	7
83034	994559	995910	7
934390	744210	744681	6
827146	761972	762060	8
255555	1003513	1005439	8
125371	980532	983382	4
942357	1022540	1023379	4
322260	945827	946150	7
414608	816356	816935	4
804532	738577	739081	7
1016214	814348	816250	6
83034	953091	953197	7
414608	447010	448841	5
1016214	924306	924455	5
104652	513405	515586	6
104652	24791	27129	8
63452	484614	484818	5
786315	924166	924455	3
464043	606512	607123	3
125371	932160	932232	6
322260	217719	218544	7
942357	864306	865765	7
322260	574275	578227	6
464043	906437	907033	5
542285	682180	682424	4
827146	144979	145254	5
92257	55027	55604	8
247089	474227	474961	7
125371	739141	739285	6
255555	940937	942126	6
949877	956085	957165	3
542285	12236	13330	8
464043	189169	191401	9
650149	50090	50882	5
255555	192596	192665	5
247089	473667	474019	7
650149	1003310	1005439	7
255555	528095	528294	4
650149	124879	125371	7
92257	191164	191401	6
125371	873647	873920	6
942357	224977	225378	5
104652	458204	461652	8
827146	332451	332707	5
827146	578825	581096	5
104652	714888	715133	6
786315	489424	492765	7
414608	294352	294455	6
83034	147252	147889	7
949877	836699	837261	7
247089	793277	794879	6
63452	963511	964417	9
322260	72897	73035	5
63452	29684	31961	8
934390	660183	662550	9
934390	8577	9550	5
92257	762347	762780	6
949877	1045933	1048499	6
247089	563625	569401	7
104652	685813	689707	6
414608	871974	872105	6
786315	141121	142046	5
827146	100081	100187	5
464043	180982	181588	6
104652	20517	21304	6
125371	857319	857686	6
247089	627363	627409	7
104652	53009	53455	7
786315	107957	108812	6
949877	120305	123198	7
63452	709100	711452	7
542285	724586	725014	5
63452	474469	474961	7
804532	44183	45960	4
104652	167387	168232	5
942357	712834	713093	6
827146	207631	208458	5
125371	876273	876946	7
1016214	317415	319165	5
92257	910663	911364	7
464043	84819	85128	5
786315	736562	737744	6
804532	448219	448841	5
247089	315077	315367	3
827146	565829	569401	10
1016214	997194	1000187	8
827146	226225	227022	8
949877	792187	792224	6
827146	296967	297663	7
322260	593727	596578	5
949877	280770	281017	8
83034	431557	433540	5
942357	838477	838922	7
942357	82942	83034	6
942357	474537	474961	6
414608	529499	531849	6
786315	101787	101928	8
942357	845905	847382	6
348855	492760	492765	4
949877	234521	235296	5
414608	446954	448841	5
125371	200206	200968	3
322260	603009	607123	4
92257	209488	210869	4
942357	107458	108812	6
92257	18212	21304	7
414608	273723	274989	7
348855	526629	526807	6
827146	321184	321189	6
934390	23553	27129	4
1016214	50670	50882	5
83034	852851	852858	8
83034	703631	706128	6
322260	218461	218544	7
63452	904767	905962	7
414608	457034	457146	5
83034	617537	618091	3
322260	862027	862978	5
348855	498958	499381	4
786315	699412	700300	6
1016214	426685	427739	8
1016214	241382	242213	4
255555	872945	873236	6
786315	729322	729877	7
786315	162405	162563	6
414608	54845	55604	7
125371	312115	314036	5
322260	664156	664483	5
786315	1044160	1044272	7
804532	388263	388514	6
125371	160548	160878	3
786315	770863	771016	10
414608	213006	213321	7
92257	199039	199265	5
464043	442368	442735	8
92257	598083	598244	7
827146	745777	746357	9
786315	760776	760889	6
255555	441909	442735	6
650149	461007	461652	7
63452	253473	253625	5
255555	622662	624773	6
786315	1033333	1035742	7
414608	514253	515586	7
83034	515863	516056	5
255555	645550	646173	7
827146	862786	862978	4
247089	577509	578227	6
650149	574308	578227	7
348855	423900	424541	5
650149	1021836	1023379	5
542285	402714	403237	7
255555	481675	481797	6
348855	1041381	1042618	5
414608	802773	804403	6
934390	844044	844119	6
934390	246635	247089	8
322260	596686	598015	3
83034	298962	299986	5
125371	88727	89563	7
934390	627242	627409	6
92257	152374	152478	6
1016214	115768	116529	6
348855	332476	332707	9
63452	675754	676138	5
934390	295728	296126	6
464043	737270	737744	4
827146	304353	304639	9
414608	636137	640125	5
247089	50499	50882	7
942357	1022602	1023379	4
125371	810761	810848	6
542285	352181	352613	4
