fromId	keyId	targetId	steps
704886	170787	178971	7
533522	362039	362361	5
954057	418318	421331	6
762476	681262	684796	7
632517	235184	241257	6
762476	563847	569053	6
693345	702394	704886	2
143826	131163	132698	7
1034108	381079	384020	7
506717	152943	155494	5
693345	57828	59313	4
704886	251940	256055	5
735897	249263	256055	4
53726	44705	45234	7
553326	130662	132698	4
632517	603905	622483	5
891259	740168	745855	7
533522	142216	143826	3
553326	667868	673134	5
632517	106243	106404	7
735897	993994	994872	6
53726	613292	622483	3
553326	624950	626749	2
762476	832398	832914	4
954057	311805	312041	4
890575	780852	784188	5
704886	122253	122311	4
890575	727774	735897	6
53726	973582	973865	7
664545	789422	795643	4
506717	899232	909646	5
735897	547241	547931	7
664545	164432	166944	3
954057	838525	850709	5
693345	54061	59313	4
553326	850502	850709	4
1034108	93418	93505	4
506717	635513	636286	4
762476	91528	92293	5
704886	119135	120973	6
891259	660579	664545	5
1034108	900293	909646	6
954057	825901	832914	7
421446	798729	801576	6
891259	367700	378940	2
954057	576769	582296	5
704886	699414	699962	7
533522	416868	421331	4
704886	184689	186759	6
762476	708268	712718	5
143826	98822	103010	6
533522	160580	166944	4
506717	46592	46752	5
143826	899248	909646	5
53726	607903	622483	3
735897	492035	499676	3
632517	649352	651414	3
533522	851671	851942	4
533522	302240	302429	6
735897	917040	918067	4
421446	153095	155494	6
762476	1046765	1046937	4
632517	562135	562647	6
506717	557161	557757	3
553326	704344	704886	3
891259	1006726	1011948	4
664545	674831	678188	3
1034108	702562	704886	6
143826	810546	814289	4
53726	661296	664545	4
53726	545925	547931	7
693345	143919	147889	6
421446	46522	46752	5
693345	625086	626749	5
506717	368197	378940	6
693345	626708	626749	5
891259	482205	488176	5
890575	524891	526024	5
553326	396274	398011	5
762476	441536	443678	5
664545	178285	178971	4
891259	758994	762027	7
553326	557586	557757	1
664545	302990	312041	6
553326	273144	274550	5
632517	647832	651414	3
143826	413117	421331	2
533522	944113	946226	4
143826	1004872	1011948	4
143826	590997	599551	5
664545	173108	178971	4
704886	409182	421331	5
553326	104895	104962	5
143826	200453	201015	3
53726	558554	560952	6
762476	279866	290089	4
954057	975336	983914	4
762476	424524	425984	5
890575	1014976	1015507	4
143826	733092	735897	4
735897	868841	869340	2
632517	944857	946226	4
693345	169448	170380	7
506717	610617	622483	3
890575	70610	81771	5
53726	386746	388734	4
506717	584185	599551	3
890575	365349	365807	7
143826	993664	994872	6
421446	266794	268449	6
506717	974247	983914	7
891259	202779	209562	5
143826	248242	256055	5
890575	954427	956814	4
421446	549532	553326	4
143826	447205	451433	4
954057	36351	42737	5
954057	781180	784188	5
506717	183883	186759	5
693345	532616	533522	6
890575	447661	451433	5
533522	165032	166944	4
53726	969779	970573	7
664545	449344	451433	5
954057	12280	14645	4
762476	922615	922804	3
954057	1013543	1015507	3
762476	209340	209562	6
693345	879865	883686	4
693345	171290	178971	2
533522	609675	622483	2
704886	128026	128901	5
1034108	462604	469614	4
533522	794557	795643	5
53726	752061	755496	4
891259	117488	120973	3
664545	784357	786767	3
143826	922310	922804	6
762476	108849	120973	6
553326	64949	66168	3
693345	622798	626749	5
735897	914088	918067	4
533522	842465	850709	4
954057	554470	557757	5
53726	74569	81771	3
421446	903461	909646	5
53726	750928	751709	5
891259	411124	421331	3
53726	805338	807381	5
1034108	704444	704886	6
553326	737523	738198	4
890575	25408	26260	4
954057	560899	560952	6
954057	733929	735897	5
553326	307020	312041	5
735897	969632	970573	6
890575	145224	147889	4
704886	56520	59313	3
421446	989761	993477	4
954057	255442	256055	5
506717	692633	692754	5
762476	553431	557757	6
954057	1006169	1011948	4
506717	96528	103010	5
762476	681134	684796	7
506717	402822	406932	6
693345	25586	26260	5
704886	430306	432651	7
890575	1014808	1015507	4
143826	597708	599551	5
762476	901650	909646	2
735897	237618	241257	4
421446	994305	994872	4
53726	79234	81771	3
735897	765766	784188	4
1034108	451926	454176	6
632517	251837	256055	6
53726	923147	929847	5
553326	284396	290089	6
890575	497832	499676	5
704886	207061	209562	4
762476	944523	946226	4
53726	586270	599551	2
632517	798550	801576	4
632517	591100	599551	6
693345	1038462	1041459	5
632517	871720	872396	5
506717	956091	956814	5
890575	925740	929847	4
421446	915268	918067	6
954057	489824	499676	4
53726	444900	451433	6
632517	485936	488176	6
890575	414356	421331	3
693345	257052	258639	4
506717	759924	762027	6
1034108	933449	935474	5
1034108	493558	499676	5
506717	411392	421331	5
1034108	502582	504401	6
954057	314663	316047	5
890575	787243	795643	6
1034108	998543	999544	7
421446	244226	256055	6
53726	661668	664545	4
1034108	228793	233031	5
890575	453582	454176	4
533522	754270	755496	5
53726	780576	784188	6
890575	248827	256055	4
1034108	429611	432651	5
890575	252738	256055	4
693345	800471	801576	4
506717	700777	701720	7
143826	443397	443678	4
762476	176601	178971	6
891259	574474	582296	6
762476	371	3254	4
762476	50838	53726	4
506717	750529	751709	5
891259	289969	290089	5
632517	689658	692754	4
533522	788988	795643	5
632517	453142	454176	4
693345	1037222	1041459	5
664545	547264	547931	5
762476	768265	784188	1
735897	249245	256055	4
664545	816028	816783	4
506717	305128	312041	6
762476	208832	209562	6
533522	967951	970573	5
704886	265616	268449	4
53726	749213	751709	5
891259	795501	795643	6
954057	899594	909646	7
553326	661196	664545	5
693345	140787	143826	6
53726	216415	217949	3
632517	907960	909646	2
891259	90462	92293	5
143826	105266	106404	7
1034108	488461	499676	5
506717	10692	12269	4
53726	976210	983914	8
891259	996636	999544	4
693345	891060	891259	6
664545	801535	801576	3
693345	842530	850709	3
632517	1019470	1021855	6
53726	206177	209562	4
762476	918044	918067	4
421446	1032404	1033367	4
735897	769970	784188	4
533522	209771	217949	4
1034108	992809	993477	6
735897	45881	46752	5
53726	1029629	1033367	7
143826	152528	155494	2
735897	789632	795643	3
735897	317230	318030	5
890575	460739	469614	5
533522	444191	444269	5
704886	464124	469614	4
632517	605564	622483	5
954057	497555	499676	4
664545	782462	784188	5
553326	313832	316047	5
954057	102540	103010	5
506717	740102	745855	5
891259	759930	762027	7
53726	852450	854653	4
1034108	574225	574255	5
762476	944059	946226	4
693345	881335	883686	4
1034108	898557	909646	6
421446	948124	953685	2
735897	839096	850709	4
664545	138097	140009	8
891259	533618	536622	4
735897	659424	659452	6
632517	411599	421331	4
762476	799690	801576	3
533522	478174	488176	7
735897	281897	290089	5
632517	552346	553326	5
533522	174368	178971	5
533522	57325	59313	4
891259	738932	745855	7
533522	570612	570729	2
704886	664420	664545	7
506717	845374	850709	4
693345	392397	395099	6
632517	53995	59313	5
506717	118315	120973	6
421446	109879	120973	6
506717	596912	599551	3
762476	985419	988005	4
891259	47144	53726	4
890575	15475	23649	4
506717	762596	784188	7
954057	12006	12269	3
53726	320536	322183	3
693345	976223	983914	4
533522	589879	599551	3
890575	693979	695199	6
954057	841888	850709	5
632517	841514	850709	4
53726	115637	120973	4
890575	333798	339851	6
553326	590567	599551	3
890575	181685	186759	3
954057	273385	274550	4
891259	231078	233031	5
954057	791415	795643	6
891259	201488	209562	5
553326	271436	274550	5
954057	822267	832914	7
664545	119913	120973	6
533522	440690	443678	6
1034108	280205	290089	4
533522	700808	701720	4
506717	163652	166944	4
533522	464107	469614	7
891259	619715	622483	5
735897	653404	656889	7
506717	655579	656889	4
421446	587795	599551	4
53726	1008044	1011948	5
890575	668845	673134	5
53726	492905	499676	4
143826	345442	345865	4
553326	917267	918067	5
693345	38157	42737	6
53726	879945	883686	5
632517	981101	983914	5
954057	951542	953685	6
553326	468120	469614	5
735897	276941	279258	4
693345	779368	784188	3
143826	262502	268449	4
693345	768198	784188	3
143826	184340	186759	2
533522	787154	795643	5
53726	413144	421331	4
506717	317936	318030	6
954057	787635	795643	6
664545	639577	640059	7
890575	486233	488176	5
1034108	895530	895835	7
1034108	910295	911023	6
506717	1033795	1034108	2
53726	427831	428988	5
891259	526106	529278	4
704886	941573	946226	4
762476	107398	107420	6
762476	381513	384020	5
735897	780640	784188	4
1034108	585348	599551	3
1034108	433377	443678	5
704886	843461	850709	4
954057	98911	103010	5
143826	704520	704886	4
53726	791698	795643	5
143826	448491	451433	4
762476	731510	735897	6
664545	1000127	1002425	3
53726	652585	656889	4
954057	357197	362361	5
553326	878097	883686	5
891259	99649	103010	6
693345	221878	222607	5
143826	656624	656889	7
1034108	604957	622483	4
735897	649622	651414	6
890575	592798	599551	5
735897	757971	762027	3
664545	188943	189169	4
693345	688714	692754	8
664545	388269	388734	7
1034108	841418	850709	5
506717	135865	140009	6
143826	781493	784188	4
762476	1016841	1017079	5
553326	56360	59313	4
553326	226454	233031	6
632517	573314	573391	6
533522	833686	834190	4
735897	950846	953685	4
