fromId	keyId	targetId	steps
706307	815119	816250	4
728973	284527	285454	5
750208	575279	578227	6
7207	475116	475598	5
521198	1022628	1023379	6
168393	899448	899487	5
640199	1012229	1012464	4
9550	69775	70085	4
640199	338546	339686	7
926831	189129	191401	6
9550	552567	553941	3
866689	670720	670763	8
7207	876276	876946	8
728973	68801	68873	8
168393	510945	512353	6
913915	413916	414580	4
9550	707097	707436	6
750208	323250	323492	7
479954	197233	197477	7
861931	333056	337304	8
861931	63130	63452	6
168393	643531	643586	7
437421	931826	932103	7
912394	295892	296126	6
861931	693151	693182	6
857129	465938	466721	7
457146	887859	887900	5
31961	563105	563176	4
866689	73954	76091	7
445869	722572	723648	4
739081	426875	427739	8
926831	319746	319775	7
457146	464250	466721	3
926831	519796	520011	7
706307	197911	198943	5
857129	978083	979430	5
857129	211287	211368	5
926831	639396	640125	6
861931	410106	410762	5
912394	682624	683826	8
479954	277845	279676	6
866689	863480	863975	9
9550	141950	142046	8
728973	536314	538118	8
857129	89901	90093	3
7207	634468	634784	6
479954	497263	498420	2
926831	905946	905962	8
912394	1020944	1023379	4
437421	517695	518531	5
913915	743036	743096	7
457146	43983	45960	5
913915	713975	715133	7
31961	634635	634784	5
706307	246252	247089	7
479954	472633	472812	8
445869	172890	173024	8
521198	672672	673373	5
861931	719055	719330	7
445869	354176	354873	6
857129	817095	818271	7
857129	697738	700300	7
913915	27777	28048	5
437421	304269	304639	7
640199	74387	76091	8
857129	45410	45960	5
866689	240264	241047	6
913915	21395	23146	4
866689	68464	68873	7
912394	270631	271014	6
857129	961796	964417	5
861931	840664	844119	7
739081	1002949	1002967	3
912394	204509	205624	5
7207	787112	788853	10
861931	854611	856857	8
7207	124660	125371	4
437421	647436	647753	5
926831	287106	287175	6
913915	321464	322260	7
7207	840830	844119	7
706307	98548	99099	6
866689	12113	13330	6
521198	625768	627076	5
728973	840136	840560	5
445869	167166	168232	7
739081	265895	266071	4
728973	600705	607123	8
7207	298367	299986	6
739081	364253	365538	4
857129	400390	402288	6
168393	415474	415924	8
728973	611194	611271	6
168393	768329	768405	5
457146	655205	656835	4
7207	417413	418391	7
521198	428795	429707	6
521198	843560	844119	6
437421	804225	804403	6
437421	776568	777465	5
728973	252153	253625	5
168393	22728	23146	7
739081	120382	123198	5
750208	87332	89563	6
479954	531705	531849	6
479954	956323	957165	6
9550	191298	191401	6
750208	488847	492765	8
445869	769646	771016	8
706307	813761	816250	4
445869	226586	227022	6
750208	96112	96936	3
706307	1002727	1002967	5
857129	679096	680935	7
926831	392005	394309	8
437421	782101	782147	5
457146	1009604	1009650	4
640199	568596	569401	8
9550	65553	67471	4
9550	513471	515586	7
640199	849402	851350	4
457146	997498	1000187	5
728973	895271	896184	5
640199	246288	247089	8
912394	825972	827146	9
457146	666093	666514	6
866689	879038	880570	4
728973	264449	264473	5
861931	1030570	1032148	5
7207	960716	960789	8
913915	545423	545659	6
861931	274998	277634	5
168393	913401	913882	7
728973	1027185	1028002	4
168393	235998	237647	2
706307	922483	923615	6
640199	456939	457146	7
7207	521538	522408	6
739081	967111	970485	5
457146	583150	583792	5
750208	454453	455336	8
640199	720058	722433	5
457146	325514	326335	8
9550	320390	321189	7
912394	851927	852003	6
913915	859786	859840	7
479954	909062	909414	5
521198	722401	722433	4
913915	652766	653103	9
750208	991399	991464	5
7207	212188	212676	5
866689	89501	89563	3
913915	449641	450080	7
706307	992699	992878	5
7207	293909	294083	5
913915	295732	296126	5
31961	227934	228625	6
640199	407591	408160	6
706307	1012926	1015557	5
728973	619611	620202	6
437421	1036102	1039150	6
750208	125067	125371	5
866689	670633	670763	8
912394	282496	285454	7
7207	180738	181588	4
31961	805776	806794	7
861931	992017	992036	7
866689	684	3790	5
750208	497334	498420	4
445869	328526	329327	6
857129	303720	304639	5
912394	125126	125371	6
640199	79751	81421	6
926831	1037866	1039150	5
866689	461608	461652	8
31961	415899	415924	8
861931	610734	611271	5
521198	663615	663750	3
861931	628761	629887	6
750208	567715	569401	7
926831	351610	352020	7
739081	967079	970485	5
521198	848555	851350	6
926831	759821	760889	7
457146	997248	1000187	5
706307	825034	825407	4
861931	542949	543118	5
739081	713097	713286	7
9550	175526	176813	3
912394	988728	989899	4
861931	141455	142046	8
861931	353877	354873	5
739081	621950	622093	5
640199	127670	128401	4
706307	64741	67471	7
706307	887598	887900	6
640199	13353	13480	5
