fromId	keyId	targetId	steps
322183	701461	701720	7
751709	184765	186759	5
444269	861112	866880	4
922804	867352	867529	6
885333	990454	993477	4
973551	54115	59313	5
712718	267170	268449	4
322183	642993	645478	4
391489	52305	53726	6
751709	330242	339851	5
885333	408452	421331	4
46752	549340	553326	5
885333	876650	877556	7
1016541	400440	406932	7
322183	347851	353215	3
973551	188676	189169	5
688528	722830	723885	3
973551	759504	762027	5
922804	959823	966487	2
922804	872923	877556	7
688528	252364	256055	5
46752	668321	673134	6
444269	621985	622483	3
885333	459332	459728	5
751709	397085	398011	6
885333	81602	81771	4
701720	299068	302429	5
966487	436892	443678	6
885333	72769	81771	4
885333	710967	712718	6
322183	1015320	1015507	5
1016541	865653	866880	6
701720	760879	762027	4
712718	863014	866880	3
322183	856158	866880	3
701720	534935	536622	6
966487	267297	268449	4
701720	457985	459728	4
106404	472417	488176	5
688528	499002	499676	5
922804	613207	622483	5
1016541	1000647	1002425	6
701720	782631	784188	5
46752	608308	622483	3
560952	144358	147889	5
444269	349092	353215	6
560952	514128	526024	5
391489	825518	832914	5
712718	404273	406932	6
922804	282493	290089	4
652344	913166	918067	6
106404	873239	877556	6
966487	643189	645478	6
391489	774473	784188	6
46752	778975	784188	7
46752	267396	268449	4
885333	495622	499676	5
444269	902409	909646	5
701720	334603	339851	5
391489	555937	557757	4
322183	1015618	1016541	6
688528	243724	256055	5
922804	300079	302429	6
922804	870839	872396	7
751709	859741	866880	4
712718	618430	622483	4
688528	318633	322183	5
712718	989732	993477	3
885333	946722	953685	3
701720	290746	292413	4
391489	80548	81771	4
444269	414587	421331	6
751709	709398	712718	6
106404	21065	23649	6
652344	607304	622483	5
560952	665399	673134	5
652344	525182	526024	7
106404	231225	233031	4
1016541	984672	988005	6
106404	984256	988005	5
751709	658662	659452	7
712718	266641	268449	4
322183	968077	970573	6
688528	930602	935474	4
1016541	119144	120973	3
560952	955660	956814	6
712718	561421	561601	5
966487	1034985	1041459	3
444269	874865	877556	5
560952	487278	488176	6
966487	842021	850709	6
688528	231117	233031	5
966487	927450	929847	6
46752	670357	673134	6
885333	177068	178971	3
712718	21698	23649	5
688528	849271	850709	3
46752	761253	762027	6
973551	148780	155494	4
922804	362205	362361	5
973551	293890	295322	5
106404	1021555	1021855	7
322183	995361	999544	5
444269	15406	23649	5
1016541	570357	570729	3
652344	209315	209562	4
973551	1005040	1011948	3
973551	237291	241257	5
688528	631098	632517	7
701720	621702	622483	5
106404	204085	209562	4
966487	731140	735897	4
688528	712315	712718	4
922804	155376	155494	3
885333	94862	96384	7
106404	822378	832914	6
652344	462963	469614	4
322183	94421	96384	6
652344	218333	220662	4
106404	764058	784188	7
701720	391728	395099	6
444269	660385	664545	4
560952	391526	395099	6
652344	598683	599551	6
922804	944840	946226	2
973551	787990	795643	5
885333	724259	735897	6
444269	184550	186759	6
444269	124041	124567	5
922804	31241	35840	4
1016541	255501	256055	4
751709	1043235	1046937	4
973551	718276	718544	3
966487	806320	807381	5
560952	660772	664545	3
322183	335784	339851	2
885333	215674	217949	4
46752	700151	700599	7
1016541	967963	970573	6
322183	870740	872396	4
391489	976611	983914	6
751709	641298	645478	5
885333	768416	784188	5
1016541	917768	918067	6
1016541	937203	946226	6
688528	898601	909646	5
444269	264803	268449	5
391489	162702	166944	4
1016541	21728	23649	4
560952	24313	26260	5
712718	1000513	1002425	4
922804	719164	723885	5
885333	716234	716791	5
322183	313290	316047	8
966487	322668	324098	4
712718	295350	296618	5
106404	24255	26260	6
444269	744260	745855	5
973551	516250	526024	5
885333	438633	443678	4
973551	73334	81771	3
966487	862250	866880	5
652344	234450	241257	5
391489	334158	339851	7
922804	712756	716791	4
322183	211384	217949	5
652344	497786	499676	5
1016541	207168	209562	6
973551	589791	599551	5
46752	949360	953685	6
885333	362346	362361	6
922804	605958	622483	5
973551	1011602	1011948	3
751709	527971	529278	4
885333	149574	155494	4
751709	98418	103010	6
688528	280972	290089	5
444269	337339	339851	5
922804	293583	295322	4
1016541	773776	784188	4
885333	424115	425984	5
560952	877117	877556	4
712718	653136	656889	7
322183	15834	23649	6
966487	924241	929847	6
46752	231513	233031	4
966487	784331	786767	4
701720	632347	632517	7
106404	805681	807381	4
966487	576942	582296	7
444269	106110	106404	5
444269	116411	120973	6
966487	173027	178971	6
701720	372675	378940	6
652344	232792	233031	5
885333	869514	872396	7
922804	803795	807381	6
560952	52758	53726	4
701720	23979	26260	4
751709	72603	81771	4
46752	597148	599551	3
652344	568073	569053	6
322183	172995	178971	6
973551	459958	469614	3
688528	33777	35840	6
712718	49840	53726	6
922804	482147	488176	5
751709	945162	946226	4
444269	919822	922804	4
322183	120320	120973	5
560952	261419	268449	5
652344	603052	622483	5
701720	26079	26260	4
1016541	686667	688528	6
701720	80697	81771	5
688528	637253	638171	5
885333	863421	866880	7
46752	44330	45234	7
712718	985535	988005	2
652344	313525	316047	6
560952	812672	814289	6
652344	1038571	1041459	5
966487	981426	983914	3
652344	991050	993477	4
444269	1013164	1015507	3
46752	705658	712718	3
751709	804616	807381	4
973551	463243	469614	3
885333	929750	929847	2
1016541	948954	953685	6
444269	65765	66168	4
922804	349081	353215	4
885333	233086	234027	5
922804	306247	312041	6
922804	30920	35840	4
751709	795854	796425	3
322183	207760	209562	5
1016541	175792	178971	3
652344	511892	526024	7
652344	879049	883686	5
688528	567243	569053	8
688528	122632	124567	5
712718	667967	673134	9
560952	827015	832914	6
1016541	741790	745855	7
712718	1018105	1018761	3
885333	656407	656889	6
922804	890462	890575	6
391489	441679	443678	3
751709	269302	274550	3
751709	854433	854653	4
322183	829840	832914	6
712718	1045805	1046937	5
701720	68869	69193	6
973551	594889	599551	5
751709	927150	929847	4
46752	26595	27990	7
444269	548703	553326	3
560952	525312	526024	5
560952	134196	140009	6
966487	387357	388734	5
322183	652718	656889	5
922804	894380	895835	7
885333	76218	81771	4
885333	975040	983914	5
922804	742531	745855	7
322183	82209	88054	4
973551	992980	993477	3
688528	489662	499676	5
444269	726723	735897	3
391489	308174	312041	6
922804	1023166	1026971	4
885333	863304	866880	7
652344	98993	103010	6
688528	427483	428988	6
712718	249563	256055	5
444269	74749	81771	5
391489	913894	918067	6
1016541	16091	23649	4
712718	240584	241257	5
560952	129823	129836	4
391489	229514	233031	6
46752	611719	622483	3
751709	869091	869340	4
966487	407098	421331	5
701720	704028	704886	1
322183	888086	889048	5
46752	266148	268449	4
701720	381292	384020	6
46752	661868	664545	6
1016541	751286	751709	6
322183	779198	784188	6
322183	1012741	1015507	5
46752	1026789	1026971	6
46752	85162	88054	2
391489	128060	128901	7
391489	972274	973551	5
652344	752512	755496	3
701720	250263	256055	5
1016541	660794	664545	5
973551	617649	622483	3
712718	744572	745855	4
712718	871226	872396	4
106404	807347	807381	4
652344	718876	723885	2
46752	215352	217949	4
701720	890275	890575	5
46752	83527	88054	2
701720	764953	784188	5
885333	432315	432651	3
966487	793163	795643	5
885333	65062	66168	5
1016541	185529	186759	4
322183	897014	909646	4
322183	902664	909646	4
688528	475047	488176	5
712718	80960	81771	4
391489	625762	626749	4
973551	510966	526024	5
973551	563574	569053	5
751709	220127	220662	6
885333	808346	809290	6
701720	254002	256055	5
560952	285372	290089	6
1016541	408094	421331	4
1016541	419594	421331	4
688528	550376	553326	6
391489	334417	339851	7
444269	361819	362361	5
391489	655914	656889	6
444269	1021302	1021855	5
444269	1007495	1011948	5
922804	684233	684796	5
966487	508610	510737	5
688528	897711	909646	5
966487	517505	526024	3
973551	869811	872396	6
652344	446816	451433	6
322183	831415	832914	6
652344	96436	103010	6
751709	863622	866880	4
322183	849251	850709	6
652344	545107	547931	7
46752	35264	35840	8
966487	988927	989380	3
652344	733916	735897	3
688528	994435	994872	4
1016541	315359	316047	5
712718	160839	166944	5
701720	930371	935474	4
885333	889859	890575	2
106404	543162	547931	6
1016541	360396	362361	5
922804	914573	918067	7
106404	399510	406932	4
46752	719167	723885	5
751709	478482	488176	6
106404	324021	324098	4
1016541	631451	632517	6
701720	501205	504401	6
391489	341616	345865	5
922804	266299	268449	5
652344	223554	233031	5
444269	90625	92293	4
751709	768186	784188	3
701720	509330	510737	6
922804	864867	866880	6
701720	853585	854653	4
1016541	244489	256055	4
444269	109189	120973	6
322183	1039577	1041459	5
444269	685052	685322	4
1016541	608791	622483	4
922804	382731	384020	7
922804	871784	872396	7
751709	776814	784188	3
885333	34993	35840	6
322183	170137	170380	6
688528	1000254	1002425	4
712718	495376	499676	4
46752	448387	451433	4
391489	357688	362361	6
885333	835407	850709	6
391489	999449	999544	5
46752	203220	209562	4
701720	382293	384020	6
106404	964678	966487	6
322183	1040865	1041459	5
444269	96048	96384	6
922804	115790	120973	5
688528	605142	622483	5
106404	165196	166944	3
391489	378470	378940	7
560952	178818	178971	6
966487	762810	784188	5
688528	376084	378940	5
701720	686145	688528	7
46752	561475	561601	7
46752	507656	508012	6
922804	998798	999544	4
1016541	505723	506717	4
391489	80802	81771	4
885333	630554	632517	4
46752	398196	406932	5
322183	344332	345865	2
652344	1022820	1026971	5
322183	358975	362361	3
688528	1032085	1033367	5
973551	166602	166944	5
712718	468910	469614	4
885333	536774	538797	5
751709	653764	656889	6
1016541	715535	716791	5
652344	484395	488176	6
322183	355202	362361	3
701720	378098	378940	6
