fromId	keyId	targetId	steps
574255	165964	166944	4
155494	720868	723885	4
636286	461794	469614	5
574255	397271	398011	6
692754	740529	745855	4
1011948	389056	391489	5
104962	851679	851942	5
155494	744508	745855	6
630261	691679	692754	4
573391	973493	973551	6
104962	616020	622483	5
104962	676554	678188	5
573391	398737	406932	7
636286	284755	290089	5
956814	10017	12269	4
220662	509058	510737	4
425984	663390	664545	4
1011948	264476	268449	4
745855	1040583	1041459	5
573391	848699	850709	5
630261	190639	198901	4
425984	57694	59313	4
630261	537472	538797	7
104962	607296	622483	5
406932	65023	66168	5
1011948	78924	81771	4
326142	5815	9670	4
1011948	913075	918067	6
574255	1032193	1033367	6
956814	810480	814289	7
956814	242771	256055	5
636286	364676	365807	6
104962	933183	935474	4
220662	819240	832914	4
326142	636837	638171	4
327295	594164	599551	5
425984	374028	378940	7
327295	9109	9670	4
406932	397678	398011	6
425984	734263	735897	3
574255	663308	664545	5
636286	964859	966487	4
326142	132076	132698	6
956814	298802	302429	5
233031	1001263	1002425	6
326142	97045	103010	5
425984	503577	504401	3
406932	749343	751709	3
1011948	911942	911994	6
636286	698614	699962	4
406932	974602	983914	5
636286	478985	488176	6
233031	138053	140009	7
155494	785826	786767	4
155494	627622	630261	6
104962	638393	640059	4
220662	221734	222607	1
406932	450528	451433	3
425984	961314	966487	3
104962	672346	673134	4
574255	229138	233031	5
406932	750988	751709	3
327295	8115	9670	4
233031	932259	935474	5
573391	445762	451433	7
692754	609656	622483	5
573391	128158	128901	4
1011948	865932	866880	6
745855	770075	784188	2
233031	140263	140759	5
956814	719405	723885	5
630261	328030	339851	6
574255	824806	832914	6
573391	183101	186759	5
233031	111600	120973	5
636286	91749	92293	6
692754	294162	295322	5
745855	403139	406932	5
636286	488210	499676	5
233031	403784	406932	6
745855	325532	326142	5
692754	97997	103010	6
1011948	712638	712718	7
1011948	953709	954057	5
630261	227665	233031	5
155494	39999	42737	5
326142	183336	186759	6
692754	90705	92293	5
406932	1034698	1041459	6
1011948	995362	999544	8
104962	1018380	1018761	7
636286	265182	268449	4
104962	215896	217949	4
233031	258070	258639	2
425984	236872	241257	4
636286	805703	807381	3
425984	295650	296618	7
220662	757240	757521	3
745855	804260	807381	3
574255	80162	81771	4
406932	537176	538797	4
574255	146657	147889	5
636286	507362	508012	7
573391	179178	186759	5
233031	233202	234027	1
956814	604966	622483	4
220662	518020	526024	4
1011948	812644	814289	6
1011948	641515	645478	5
220662	978600	983914	7
630261	910800	911023	3
326142	850100	850709	6
155494	976763	983914	6
1011948	957418	966487	6
220662	158814	166944	7
630261	890936	891259	7
636286	926171	929847	4
573391	732187	735897	3
406932	537719	538797	4
155494	965896	966487	4
573391	168290	168450	6
636286	1021260	1021855	5
636286	412724	421331	4
692754	273381	274550	5
233031	173329	178971	7
104962	211940	217949	4
573391	107357	107420	5
1011948	790993	795643	4
233031	667306	673134	7
956814	880931	883686	6
956814	1010836	1011948	3
104962	337989	339851	5
1011948	1039836	1041459	4
425984	1026466	1026971	3
425984	893416	895835	7
574255	110105	120973	5
326142	423811	425984	4
104962	841714	850709	5
425984	834317	850709	4
574255	348682	353215	5
636286	251819	256055	6
220662	371707	378940	4
425984	204592	209562	4
233031	527984	529278	3
692754	422524	425984	6
327295	642883	645478	4
326142	183646	186759	6
573391	844766	850709	5
745855	11722	12269	4
326142	271046	274550	5
636286	709147	712718	2
956814	606865	622483	4
630261	409167	421331	5
745855	389122	391489	5
956814	343326	345865	4
574255	584739	599551	2
406932	805744	807381	5
425984	601197	622483	3
406932	912043	918067	6
425984	490161	499676	3
745855	423830	425984	6
406932	8403	9670	5
104962	281112	290089	4
104962	278862	279258	3
1011948	474199	488176	6
745855	913681	918067	4
956814	555880	557757	5
1011948	995075	999544	8
233031	29679	29773	6
406932	15798	23649	6
233031	622340	622483	4
220662	1005753	1011948	6
1011948	503260	504401	4
155494	588583	599551	5
574255	385143	386603	4
1011948	262619	268449	4
630261	993531	994872	5
573391	428254	428988	6
220662	986	3254	5
406932	339403	339851	6
636286	671740	673134	4
326142	133180	133816	4
630261	613256	622483	6
327295	628106	630261	5
956814	543005	547931	6
326142	945317	946226	4
956814	319246	322183	6
406932	908683	909646	5
1011948	529916	531141	4
425984	178077	178971	4
573391	304207	312041	7
573391	413370	421331	5
327295	854556	854653	2
327295	392934	395099	5
1011948	881236	883686	6
425984	535029	536622	3
636286	796864	801576	4
745855	330962	339851	5
326142	342237	345865	2
425984	607736	622483	3
692754	470214	471160	4
636286	732520	735897	3
104962	180948	186759	2
574255	376548	378940	6
