fromId	keyId	targetId	steps
656889	839498	850709	4
582296	365470	365807	5
27990	822690	832914	3
92293	354853	362361	5
27990	331981	339851	4
866880	363417	365807	4
582296	526447	529278	5
92293	981901	983914	7
140009	735388	735897	5
850709	263375	268449	6
395999	92150	92293	5
92293	1029279	1033367	6
850709	1032933	1033367	5
967042	687604	688528	6
398011	105864	106404	6
866880	239774	241257	5
866880	516419	526024	5
209562	285318	290089	2
316872	38752	42737	6
582296	159775	166944	5
695199	776039	784188	3
967042	967088	970573	1
738560	785902	786767	2
92293	445708	451433	5
92293	839367	850709	5
398011	71430	81771	6
395999	196812	198901	5
850709	752297	755496	6
27990	539113	547931	7
656889	474587	488176	5
695199	297847	298370	8
866880	927426	929847	4
63426	1044059	1046937	6
695199	887519	889048	6
316872	980953	983914	7
738560	653846	656889	7
316872	910072	911023	4
63426	781363	784188	6
209562	899857	909646	5
866880	21012	23649	6
695199	165636	166944	5
582296	73350	81771	3
738560	862643	866880	4
866880	627693	630261	5
695199	960365	966487	5
140009	35676	35840	7
395999	331729	339851	7
258639	775595	784188	7
316872	92307	93505	5
92293	452245	454176	4
850709	254928	256055	6
140009	610303	622483	5
27990	169015	170380	3
140009	700120	700599	3
695199	682901	684796	8
63426	290515	292413	4
27990	1014048	1015507	6
258639	618394	622483	3
738560	602230	622483	5
695199	1041948	1042652	4
92293	1034025	1034108	5
258639	143030	143826	6
398011	611785	622483	3
850709	554613	557757	6
866880	472995	488176	5
738560	886446	889048	5
27990	148849	155494	4
738560	158296	166944	4
656889	113903	120973	6
656889	219591	220662	4
656889	881837	883686	4
967042	15798	23649	5
582296	143794	143826	5
967042	921241	922804	5
656889	189141	189169	4
63426	246939	256055	5
850709	1020269	1021855	4
140009	730189	735897	5
850709	474356	488176	5
92293	118023	120973	3
850709	48917	53726	6
850709	350656	353215	3
738560	790678	795643	3
695199	563360	569053	7
258639	519155	526024	6
316872	248213	256055	7
866880	632466	632517	5
738560	190769	198901	5
967042	814102	814289	7
850709	655461	656889	6
582296	551916	553326	6
582296	810726	814289	6
63426	914858	918067	5
209562	457459	459728	4
140009	643335	645478	6
316872	1032566	1033367	6
738560	390710	391489	5
316872	168664	170380	6
316872	240162	241257	6
258639	918402	922804	3
258639	1018105	1018761	5
63426	327167	327295	2
866880	983347	983914	5
866880	198770	198901	5
140009	205239	209562	4
395999	607820	622483	3
695199	954587	956814	6
398011	678929	680555	4
395999	538873	539092	3
209562	757962	762027	4
63426	82597	88054	2
866880	143042	143826	5
582296	876245	877556	4
582296	589051	599551	1
92293	952437	953685	6
967042	691495	692754	6
582296	740958	745855	5
398011	892185	895835	7
395999	107570	120973	6
850709	593497	599551	6
656889	592595	599551	6
866880	363885	365807	4
695199	743439	745855	4
850709	259325	268449	6
967042	221431	222607	3
27990	606315	622483	3
967042	1024109	1026971	3
316872	651432	652344	3
27990	442246	443678	4
27990	986218	988005	6
850709	867986	869340	2
695199	689599	692754	7
738560	660865	664545	7
92293	362670	363268	2
27990	1047542	3254	8
850709	458741	459728	6
258639	349250	353215	3
866880	15673	23649	6
738560	95998	96384	5
258639	658559	659452	4
209562	939753	946226	4
92293	964019	966487	5
582296	724889	735897	3
395999	500836	504401	5
209562	562558	562647	5
258639	688232	688528	6
