fromId	keyId	targetId	steps
245830	528588	528802	5
237696	488629	492765	5
245830	235362	237647	7
237696	19405	21304	6
578665	154344	154949	6
715899	894105	894583	6
352020	192043	192665	5
245830	12515	13330	6
715899	943972	944266	6
715899	660806	662550	8
960974	865535	865765	7
227022	879177	880570	7
227022	24066	27129	7
715899	85622	87060	6
768405	415449	415924	7
245830	399496	399686	4
315367	918657	919539	6
186016	570964	571195	6
768405	560392	562262	7
172509	430571	431308	7
227022	826682	827146	7
768405	307888	307895	7
182109	354377	354873	5
315367	425693	426107	5
227022	522839	523935	6
245830	960912	960974	6
960974	61878	62907	5
182109	340070	341078	4
715899	259534	260029	4
282024	884481	885022	6
282024	831659	832999	6
237696	799096	804403	4
960974	192187	192665	4
186016	926022	926567	8
16911	1016486	1016963	8
182109	947648	947682	8
768405	660304	662550	8
237696	419113	420469	7
406102	775457	775677	6
913882	356244	359864	7
578665	374042	374625	7
1039150	327280	328277	6
172509	353672	353698	7
16911	950755	950839	7
785342	766173	767555	7
1039150	63790	64312	5
578665	287160	287175	8
227022	397110	397329	3
1039150	91616	91946	7
172509	863519	863975	7
406102	447602	448841	4
172509	1033218	1035742	4
960974	246592	247089	5
315367	699345	700300	6
768405	146215	147889	8
227022	425000	425631	6
960974	851708	851872	5
245830	447474	448841	5
245830	598343	598405	6
768405	849951	851350	4
159133	885993	886098	6
16911	454656	455336	6
315367	93292	94902	6
245830	250713	253625	2
237696	124400	125371	6
282024	1018866	1019868	6
227022	718926	719330	6
768405	6668	7207	4
227022	398585	399305	5
282024	115598	116529	8
1039150	789182	790293	6
406102	867067	868630	8
182109	432649	433540	6
16911	512956	515586	6
237696	159568	160878	7
215323	711044	711452	7
768405	756261	757484	9
245830	85229	87060	8
406102	644171	646173	6
182109	829778	830743	7
406102	467361	467610	6
960974	872898	873236	6
785342	554520	555320	6
215323	905079	905962	6
172509	811900	816250	6
578665	898630	899487	6
282024	371083	371634	5
245830	609318	609544	6
578665	345371	345676	6
16911	296293	297663	3
913882	317686	319165	7
182109	134818	135423	8
237696	807210	807477	5
960974	910057	911364	7
245830	134382	134778	7
159133	844103	844119	7
237696	825391	825407	6
315367	869089	869327	5
1039150	507943	509906	8
406102	744337	744681	5
159133	313984	314036	4
245830	727904	728027	6
227022	193147	193465	8
715899	759396	760889	4
960974	539309	542285	5
352020	993416	994191	7
182109	797486	798431	5
913882	942989	944266	4
768405	320195	321189	6
960974	284425	285454	7
245830	961358	961734	6
315367	145247	145254	6
960974	359775	359864	5
715899	1034319	1035742	5
16911	299136	299986	5
182109	461061	461652	6
237696	982384	983382	5
315367	296400	297663	7
960974	551389	553941	6
182109	821784	822005	6
186016	334564	337304	4
227022	118313	118661	7
352020	665207	665442	5
578665	697499	700300	4
715899	563284	569401	9
215323	891998	892206	4
282024	105164	106778	6
960974	90162	90485	4
186016	267227	267886	5
578665	339870	341078	5
172509	457080	457146	5
215323	867999	868630	7
215323	95651	95908	5
227022	934166	934390	5
186016	337152	337304	4
245830	746184	746357	8
186016	764403	765735	6
16911	810794	810848	5
16911	171967	172078	5
215323	211181	211368	8
768405	774692	775677	3
715899	583486	583792	7
237696	827716	828258	7
215323	674696	676138	7
215323	467676	470575	6
715899	843606	844119	7
352020	66042	67471	6
182109	60468	61121	6
785342	496482	497083	7
352020	205977	207609	8
315367	456154	457146	4
1039150	212333	212676	6
172509	978977	979430	5
785342	400895	402288	5
913882	424324	424541	6
1039150	789556	790293	6
282024	132294	132507	9
215323	941628	942126	4
715899	73623	73808	5
578665	672096	673373	4
1039150	208714	210869	4
406102	860141	860219	6
215323	754406	754708	6
785342	640759	641274	8
768405	131805	131811	4
578665	597500	598015	2
406102	749074	749409	4
578665	839102	839684	9
1039150	22528	23146	4
215323	174820	175354	7
785342	95302	95908	6
913882	682648	683826	7
227022	865994	866689	7
785342	715349	715899	7
16911	72835	73035	5
16911	927358	927906	8
1039150	418962	420469	8
215323	918285	919539	6
352020	593036	596578	7
1039150	589728	591557	5
16911	724137	724387	5
172509	96985	99099	8
913882	1013273	1015557	3
159133	23046	23146	7
578665	693371	694184	5
159133	861235	861378	7
159133	1016922	1016963	6
578665	790980	791269	6
1039150	122520	123198	7
182109	816224	816250	5
715899	704077	706128	8
159133	418636	420469	8
406102	948599	949586	6
913882	832842	832999	7
186016	1012675	1015557	5
182109	124442	125371	6
406102	440341	440419	3
