fromId	keyId	targetId	steps
455336	728910	728973	4
778081	420216	420469	8
711452	922481	923615	5
123198	749888	750208	5
361615	285083	285454	7
778081	671921	672032	7
624773	337604	338304	5
624773	62702	62907	7
961734	476044	476082	5
474961	753192	753387	5
927906	437486	437880	3
498420	123993	125371	4
961734	179677	180469	4
361615	268190	268770	7
778081	492264	492765	6
498420	111275	111713	4
711452	234728	235296	6
776080	114838	114878	7
666514	309981	310033	6
961734	876337	876946	7
361615	589541	589565	6
598294	243349	244119	6
754708	936567	936800	5
927906	36070	40539	6
598294	780375	782147	5
349547	91342	91946	5
778081	378448	378843	8
961734	217855	218544	5
13330	619117	620202	5
142598	99136	100187	6
927906	671424	671525	5
754708	1019772	1019868	3
624773	222710	222975	7
754708	471929	472226	7
624773	821439	821616	6
218544	237129	237647	2
221165	487818	492765	3
349547	450946	451797	4
666514	991195	991464	5
624773	56605	57763	6
455336	695379	695538	6
498420	359944	361500	8
776080	104921	106778	6
754708	526569	526807	7
624773	416318	417178	5
754708	79117	81421	6
754708	331575	332157	4
711452	754027	754708	4
361615	645396	646173	5
361615	995779	995910	5
776080	659816	662550	8
776080	507778	509906	8
927906	900557	905962	8
361615	56627	57763	6
778081	8102	8260	5
927906	676664	676976	5
666514	548437	549972	6
361615	507760	509906	5
927906	831108	831164	7
776080	763527	765735	7
666514	830509	830743	6
142598	517170	518531	7
666514	529252	531849	9
13330	648537	648696	5
961734	176060	176813	2
455336	169419	170646	7
711452	399964	402288	6
474961	469857	470575	8
778081	242802	243146	7
754708	251687	253625	4
624773	669434	670082	4
455336	850437	851350	7
13330	937719	937784	5
474961	727365	728027	6
711452	87967	89563	6
474961	979411	979430	6
221165	718893	719330	6
776080	454276	454309	6
361615	804606	806794	6
142598	503866	504141	4
474961	696828	700300	6
927906	443437	444077	6
776080	907504	908793	6
754708	489257	492765	8
337304	882063	882133	3
598294	416541	417178	6
778081	810621	810740	4
961734	115729	116529	5
711452	1008111	1009650	5
349547	888044	889666	4
142598	241456	242213	6
927906	31034	31961	4
13330	975904	976853	7
142598	304608	304639	4
754708	788416	788853	7
666514	884487	885022	6
598294	938898	939087	6
455336	95154	95908	6
961734	1014572	1015557	3
598294	709247	711452	6
123198	703544	706128	5
474961	804516	804532	3
754708	904550	905962	5
349547	736112	737744	6
218544	1012904	1015557	5
754708	5401	6426	4
221165	534778	535002	6
624773	662669	663750	3
361615	600705	607123	5
598294	862857	862978	3
123198	185258	185445	5
13330	10515	10639	9
455336	733339	737744	4
927906	585767	586117	7
927906	572829	578227	5
349547	566193	569401	7
474961	594441	596578	6
778081	906586	907033	5
778081	225403	225618	5
349547	669276	670082	5
455336	56723	57763	6
927906	180737	181588	4
666514	880890	882133	4
754708	68007	68873	5
474961	57379	57763	5
961734	453367	453862	5
776080	510420	510670	8
498420	207886	208458	6
337304	424670	425631	4
142598	670864	671293	4
598294	94616	94902	4
361615	305433	306790	7
598294	474458	474961	6
754708	905086	905962	5
754708	887420	887900	2
498420	421193	422017	7
337304	868866	869327	4
624773	174395	175354	5
142598	719898	720042	5
927906	841883	844119	8
711452	11077	13330	5
474961	655464	656835	7
221165	500930	502601	5
927906	104361	104652	5
142598	1013748	1015557	5
754708	565634	569401	6
337304	864987	865765	4
711452	971721	973996	6
498420	180286	180469	6
776080	57499	57763	6
455336	638632	640125	6
218544	290479	290523	3
598294	58982	60418	7
776080	1034552	1035742	6
927906	412388	413052	5
961734	236546	237647	5
927906	276927	277634	4
349547	24617	27129	4
221165	363717	365538	4
13330	220497	221072	6
711452	241942	242213	6
498420	597674	598015	4
624773	658645	658980	3
778081	905671	905962	6
218544	392077	394309	5
361615	90619	91946	7
711452	734457	737744	3
123198	694780	694821	5
927906	305209	306790	6
337304	934496	935033	5
361615	384382	385773	4
123198	56545	57763	8
142598	407783	408160	3
349547	169771	170646	8
361615	158765	158919	7
498420	114145	114607	6
455336	837813	838284	6
598294	413157	414580	5
123198	174262	175354	3
474961	774690	775677	5
776080	559350	559477	7
221165	784199	785342	5
711452	38139	40539	7
598294	385884	386070	6
666514	352010	352020	6
123198	130491	131196	2
776080	323878	324507	4
218544	55597	55604	8
123198	978883	979430	7
961734	356874	359864	5
498420	836640	837261	5
218544	284342	285454	6
349547	849432	851350	7
337304	804406	804532	5
776080	102643	103942	7
13330	828833	830743	7
754708	209296	210869	7
