fromId	keyId	targetId	steps
260422	82436	83034	7
984545	231547	231678	7
515586	156083	156453	8
515586	502713	503721	7
591862	876044	876946	5
563209	787695	788853	6
795326	251107	253625	6
984545	414727	415924	6
172078	811655	811796	7
984545	229935	230416	5
378313	498058	498420	5
131196	699597	700300	5
319466	166773	168232	7
474019	14249	15228	6
502601	222334	222975	7
563209	288718	288828	6
172078	581079	581096	5
694184	879777	880570	5
840560	119454	119730	6
744681	154312	154949	7
984545	926203	926567	7
475598	398212	399305	7
319466	908596	908793	6
502601	807666	810428	6
591862	298236	299986	9
260422	121488	123198	8
744681	10412	10639	6
172078	161867	162563	8
475598	226111	226114	5
744681	845556	847382	3
984545	318309	319165	7
131196	1036074	1039150	8
172078	607506	607571	4
694184	161162	162563	7
689707	623548	624773	8
131196	672694	673373	6
131196	866581	866689	5
475598	1020193	1020859	5
762060	262475	264035	5
762060	794333	794879	6
319466	539677	542285	5
475598	516840	518531	4
689707	958022	958104	3
762060	255452	255555	3
744681	418388	418391	9
563209	941698	942126	7
439346	109252	110457	6
378313	645148	646173	4
417194	893336	893659	5
417194	844757	847382	5
762060	1036484	1039150	4
795326	871568	872105	3
694184	217275	217363	5
694184	863472	863975	5
474019	446651	448841	7
762060	265493	266071	5
417194	67270	67471	5
762060	3808	3908	4
840560	881174	882133	4
694184	1038173	1039150	6
131196	79086	81421	7
172078	494357	495042	6
515586	604120	607123	3
762060	803357	804403	3
475598	116866	117075	5
563209	642118	643586	5
475598	437032	437421	7
591862	826850	827146	7
984545	478300	479954	5
319466	73220	73587	5
563209	946548	946651	6
378313	490447	492765	4
795326	845780	847382	4
563209	973864	973996	5
172078	569842	570375	3
319466	817081	818271	6
417194	586255	587390	4
475598	448595	448841	7
475598	585665	586117	5
984545	833043	833134	6
131196	811098	811796	7
502601	272147	273352	7
319466	430403	431308	5
744681	1027062	1028002	3
563209	626574	627076	5
172078	892531	893659	6
260422	484650	484818	5
563209	3158	3790	7
984545	481494	481797	4
417194	1010748	1012464	3
319466	158228	158919	7
515586	791906	791933	4
417194	714240	715133	5
689707	122765	123198	7
260422	590035	591557	3
502601	687187	689707	6
417194	546502	546905	6
475598	533637	533778	6
762060	213133	213321	6
474019	946519	946651	7
591862	24748	27129	7
689707	824623	825407	3
744681	335950	337304	7
515586	152423	152478	7
417194	165381	166042	4
131196	747516	749409	6
475598	160767	160878	6
984545	403481	404091	7
762060	394490	397329	6
563209	201366	202941	7
563209	252713	253625	6
439346	950992	952167	7
131196	175899	176813	4
795326	228580	228625	6
744681	973288	973996	5
840560	102570	103942	6
417194	147089	147889	9
563209	610626	611271	5
439346	783832	785342	6
474019	968365	970485	7
475598	932344	932648	8
591862	541422	542285	7
378313	372766	374625	9
744681	927781	927906	7
689707	996914	1000187	6
319466	795394	796204	7
744681	938242	939087	6
984545	881424	882133	7
172078	359120	359864	5
563209	233186	235296	8
515586	512712	512923	8
563209	528320	528802	9
984545	879146	880570	6
689707	380644	381101	5
260422	118326	118661	10
439346	972584	973996	3
475598	53948	54609	6
502601	645492	646173	4
744681	1003951	1005439	8
744681	767970	768040	4
319466	362502	363419	4
689707	146963	147889	8
439346	490963	492765	4
260422	483931	484818	5
131196	859591	859840	5
378313	684902	689707	5
439346	549052	549972	5
563209	563866	569401	2
417194	410590	410762	10
689707	951396	952167	8
984545	9292	9550	3
744681	422671	424541	7
795326	908745	908793	5
172078	256109	256243	5
591862	921230	921600	7
319466	758517	760889	6
689707	793236	794879	5
502601	423729	424541	9
563209	509188	509906	8
378313	27500	28048	5
694184	89378	89563	6
319466	320616	321189	2
689707	866756	868630	5
762060	226842	227022	8
795326	857096	857129	4
689707	638523	640125	7
502601	45557	45960	6
378313	483160	483867	4
563209	327431	328277	6
762060	585442	586117	7
984545	603670	607123	4
762060	969115	970485	4
591862	433548	435554	6
502601	559752	559848	4
795326	541378	542285	5
795326	16381	16911	3
984545	40010	40539	6
689707	1039183	1040759	5
515586	529294	531849	4
131196	501831	502601	5
840560	990167	991464	4
474019	850127	851350	5
840560	783179	783276	5
744681	966651	970485	5
439346	9955	10639	6
563209	327540	328277	6
502601	549108	549972	4
689707	93047	94902	7
172078	471070	472226	3
474019	270410	271014	8
131196	751995	752175	6
172078	322734	322963	4
260422	871863	872105	5
840560	608339	608892	6
795326	80134	81421	4
319466	824156	825407	7
502601	818124	818271	5
