fromId	keyId	targetId	steps
345865	769043	784188	5
784188	714565	716791	6
684796	817822	832914	2
324098	933417	935474	4
362361	199794	201015	6
324098	201419	209562	5
26260	685367	688528	4
718544	702754	704886	7
362361	986010	988005	5
684796	269826	274550	4
911994	611202	622483	4
26260	696425	697154	5
685322	171969	178971	3
685322	352855	353215	5
362361	113525	120973	4
718544	549504	553326	5
81771	15757	23649	7
784188	32485	35840	5
911994	451455	454176	5
784188	813956	814289	4
362361	654468	656889	5
107420	93360	93505	7
362361	353494	362361	1
384020	497464	499676	3
345865	797750	801576	5
384020	744990	745855	6
911994	939842	946226	3
1041459	425103	425984	6
81771	699674	699962	4
107420	128586	128901	2
107420	875617	877556	6
971568	978354	983914	2
784188	586940	599551	5
684796	543767	547931	7
345865	323532	324098	7
684796	769432	784188	4
384020	127070	128901	3
345865	227265	233031	5
107420	445106	451433	5
529278	219875	220662	5
384020	845727	850709	5
911994	225916	233031	5
814289	768428	784188	7
1041459	950200	953685	5
718544	79155	81771	4
324098	613667	622483	2
81771	127601	128901	3
26260	378214	378940	4
911994	538321	538797	4
814289	672006	673134	7
911994	97709	103010	5
718544	128220	128901	6
324098	120228	120973	5
684796	706312	712718	3
107420	771525	784188	7
26260	299293	302429	3
81771	592395	599551	6
81771	647845	651414	4
345865	586626	599551	5
971568	131491	132698	4
345865	349391	353215	1
1041459	208443	209562	4
107420	189526	198901	3
81771	788005	795643	5
684796	455733	459728	5
384020	1012821	1015507	5
345865	612004	622483	4
362361	929467	929847	3
324098	212579	217949	5
324098	1042604	1042652	6
362361	484788	488176	4
362361	617093	622483	4
911994	1022359	1026971	4
81771	567858	569053	5
362361	419011	421331	3
911994	472786	488176	5
324098	716548	716791	4
1041459	573758	574255	5
362361	721953	723885	5
26260	618445	622483	3
324098	918608	922804	3
685322	228862	233031	5
685322	160836	166944	5
81771	888254	889048	4
324098	204560	209562	5
81771	897321	909646	4
718544	161149	166944	5
718544	174867	178971	6
324098	563424	569053	5
718544	55099	59313	5
784188	722596	723885	7
911994	813514	814289	7
362361	960066	966487	3
362361	137717	140009	7
384020	101988	103010	6
324098	677435	678188	4
1041459	43	3254	3
911994	921408	922804	2
685322	992895	993477	4
26260	1043581	1046937	7
718544	732248	735897	2
784188	1009585	1011948	4
784188	257534	258639	6
718544	823294	832914	5
718544	565970	569053	7
684796	295856	296618	6
107420	53129	53726	6
324098	222516	222607	6
384020	849220	850709	5
911994	94079	96384	6
684796	664641	665004	7
971568	596975	599551	5
911994	1032736	1033367	5
324098	636206	636286	3
718544	766840	784188	4
684796	712870	716791	3
26260	600603	622483	3
1041459	248671	256055	6
81771	814481	814623	5
362361	827060	832914	6
362361	445636	451433	4
345865	813389	814289	6
26260	952162	953685	7
971568	336840	339851	4
814289	222206	222607	6
324098	528020	529278	3
529278	869309	869340	4
684796	570984	573391	5
107420	514101	526024	3
718544	737968	738198	2
324098	753283	755496	5
971568	473850	488176	4
684796	766044	784188	4
324098	175023	178971	6
685322	145789	147889	6
1041459	1028801	1033367	8
685322	1032732	1033367	5
384020	795980	796425	4
685322	781476	784188	4
26260	319512	322183	6
1041459	769767	784188	7
362361	571891	573391	4
684796	162025	166944	5
345865	801628	807381	5
685322	441660	443678	3
684796	675135	678188	7
324098	112191	120973	5
345865	644710	645478	4
685322	734574	735897	3
814289	1012644	1015507	3
1041459	612388	622483	3
362361	980898	983914	5
107420	727610	735897	5
384020	940072	946226	4
784188	306072	312041	4
107420	224025	233031	4
911994	1003773	1011948	3
81771	398043	398081	5
718544	558961	560952	6
107420	909458	909646	3
107420	1023327	1026971	7
384020	790358	795643	4
814289	315132	316047	4
324098	822162	832914	6
814289	205789	209562	4
107420	82743	88054	6
718544	154484	155494	6
684796	652169	652344	7
684796	162870	166944	5
684796	513192	526024	6
107420	869154	869340	5
384020	287420	290089	6
911994	1034096	1034108	5
971568	671880	673134	8
324098	735448	735897	5
26260	851902	851942	4
324098	125262	128901	6
911994	275667	279258	4
324098	952389	953685	5
684796	431411	432651	7
81771	704362	704886	5
362361	945419	946226	4
784188	397304	398011	5
384020	60610	63426	4
107420	643664	645478	3
384020	138014	140009	4
384020	362638	363268	6
529278	393585	395099	7
529278	395922	395999	7
529278	472976	488176	7
911994	716849	718544	7
