fromId	keyId	targetId	steps
630942	857356	857686	6
591557	204464	205624	4
254520	806032	806794	5
630942	154679	154949	5
984393	661180	662550	9
732039	888676	889666	5
806794	824024	825407	2
226114	1006767	1009650	7
630942	407556	408160	5
984393	33016	33249	5
586117	685891	689707	6
527965	615038	615247	4
889666	845311	847382	6
823465	594312	596578	7
804403	255236	255258	7
531935	150255	152478	5
226114	1038180	1039150	6
810848	929841	931681	5
923615	791769	791933	8
806794	1006561	1009650	3
810848	780836	782147	8
630942	455955	457146	7
806794	67200	67471	7
823465	809203	810428	10
732039	1024535	1025369	6
586117	31267	31961	7
630942	533466	533778	9
804403	255654	255675	8
492906	881930	882133	7
226114	720991	722433	7
591557	277676	279676	6
804403	735502	737744	7
806794	330094	330701	6
492906	740699	741908	8
531935	876258	876946	7
810848	640137	640199	6
984393	466085	466721	3
984393	227576	227622	5
527965	830799	831164	5
256243	1018427	1019868	7
804403	88940	89563	3
256243	972380	973996	6
810848	811706	811796	1
226114	323977	324507	5
254520	252828	253625	9
806794	580556	581096	6
492906	274169	274989	5
1019868	550786	551130	5
923615	780451	782147	7
531935	792373	794879	9
923615	613471	614437	7
586117	851368	851872	2
492906	987656	989899	8
732039	489678	492765	5
492906	650737	652401	4
226114	1017298	1018364	4
823465	832598	832999	4
1019868	651511	652401	6
630942	737506	737744	5
1019868	348118	348360	6
199657	194279	197477	9
256243	801221	804403	5
586117	96756	96936	3
923615	654029	654597	8
984393	532990	533236	5
492906	18004	21304	5
889666	713797	715133	7
732039	416669	417178	6
732039	336002	337304	6
199657	237280	237647	2
1019868	821905	822005	6
591557	516677	518531	7
823465	38069	40539	8
586117	718091	719330	6
531935	762991	765735	4
254520	802948	804403	4
823465	458155	461652	7
923615	364152	365538	6
923615	1004200	1005439	5
806794	641489	641666	8
630942	829198	830743	4
889666	256223	256243	5
732039	418936	420469	8
804403	254897	255258	7
806794	17299	21304	6
531935	631247	633318	3
1019868	906018	907033	5
591557	671770	672032	6
889666	884473	885022	10
984393	246162	247089	6
492906	531836	531849	4
226114	976410	976853	6
923615	476134	477345	6
492906	769726	771016	6
199657	279118	279676	4
254520	707643	711452	8
804403	265505	266071	7
806794	997964	1000187	6
199657	1340	3790	6
254520	685329	689707	5
804403	490595	492765	6
254520	428717	429707	5
254520	812286	816250	6
984393	439950	440160	8
531935	194983	197477	6
806794	858154	859840	4
804403	405904	406102	6
254520	187212	191401	9
256243	47163	48391	6
823465	21655	23146	6
586117	175854	176813	6
591557	977460	979430	6
256243	958617	958776	6
732039	759056	760889	4
804403	764867	765735	8
923615	552055	553941	5
923615	946057	946150	4
254520	356329	359864	4
984393	645531	646173	7
256243	847492	851350	6
254520	75043	76091	8
823465	532401	532626	6
732039	856027	856857	5
889666	165368	166042	5
531935	400257	402288	8
823465	336305	337304	5
254520	182718	184815	8
254520	729075	729877	7
804403	213926	215323	7
923615	997732	1000187	5
732039	379181	379940	6
923615	382095	383205	7
527965	705166	706128	5
527965	1004608	1005439	7
492906	295098	296126	7
889666	567023	569401	5
591557	44892	45960	6
586117	523389	523935	9
492906	128139	128401	7
586117	908070	908793	5
923615	84942	85128	5
591557	119367	119730	4
732039	322904	322963	7
199657	490743	492765	5
254520	385913	386070	2
630942	487772	492765	6
732039	619519	620202	6
810848	240831	241047	6
823465	720435	722433	6
630942	753624	753692	6
256243	242563	243146	10
256243	852191	852858	5
823465	6336	6426	6
527965	866513	866689	4
630942	821332	821616	6
732039	751758	751979	3
492906	721068	722433	6
923615	208059	208458	4
804403	345817	346653	6
531935	155544	155559	6
823465	900786	905962	4
806794	909792	911364	4
254520	517706	518531	8
118661	384993	385773	4
1019868	201285	201347	6
199657	353473	353698	6
591557	684267	684785	5
1019868	609111	609284	6
199657	103027	103942	9
984393	514699	515586	5
806794	496539	497083	8
591557	133921	134778	4
806794	521922	522408	6
984393	366490	366918	4
806794	619586	620202	6
984393	428750	429707	7
527965	81811	81860	5
256243	266695	267886	3
889666	848245	851350	7
630942	308182	308324	7
492906	1026523	1028002	4
1019868	511584	512353	5
984393	692166	693182	8
254520	882623	883035	6
226114	848924	851350	6
923615	1032456	1035742	4
256243	456467	457146	5
1019868	817456	818271	7
591557	441137	441627	7
804403	621658	622093	5
254520	851824	851872	4
492906	304812	306790	5
804403	126978	128401	6
256243	385369	385773	6
984393	858872	859840	5
256243	1036963	1039150	8
823465	976089	976853	4
